sample_id,user_id,item_id,seed_999_strict_label,seed_999_confidence_tier,seed_999_tiered_label,seed_2026_strict_label,seed_2026_confidence_tier,seed_2026_tiered_label,seed_3407_strict_label,seed_3407_confidence_tier,seed_3407_tiered_label,cross_seed_A_label,cross_seed_A_or_B_label,contrast_median,contrast_mean,contrast_mad,text_direction_votes,image_direction_votes,tie_votes,majority_direction_fraction,continuous_direction,measurements,user_bucket,cohort
baby-u4394-i3232,4394,3232,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.566666667,-0.496297371,0.119283747,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u4442-i3928,4442,3928,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.26984127,-0.257123612,0.154456654,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u4494-i1830,4494,1830,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.485714286,-0.390758235,0.235714286,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u4527-i2837,4527,2837,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.5,-0.533281005,0.25,1,19,1,0.904761905,image,21,,A_or_B_sensitivity
baby-u4618-i249,4618,249,text,A,text,text,A,text,unstable,B,text,unstable,text,0.8,0.770899471,0.2,20,0,1,0.952380952,text,21,,A_or_B_sensitivity
baby-u4630-i5936,4630,5936,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.666666667,0.524813096,0.213930348,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u4719-i4841,4719,4841,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.333333333,-0.275690614,0.189054726,2,18,1,0.857142857,image,21,,A_or_B_sensitivity
baby-u4790-i1863,4790,1863,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.543859649,-0.461564156,0.32499281,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u4813-i5405,4813,5405,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.715736041,-0.631395121,0.188373548,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u4844-i6091,4844,6091,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.666666667,-0.567599161,0.24137931,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u4869-i4962,4869,4962,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.272727273,-0.299543454,0.133486766,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u4890-i1315,4890,1315,unstable,B,text,text,A,text,text,A,text,unstable,text,0.636363636,0.587558408,0.149350649,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u4956-i5219,4956,5219,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.714285714,-0.596239326,0.185714286,1,19,1,0.904761905,image,21,,A_or_B_sensitivity
baby-u4960-i3400,4960,3400,text,A,text,text,A,text,unstable,B,text,unstable,text,0.666666667,0.664718879,0.238095238,20,0,1,0.952380952,text,21,,A_or_B_sensitivity
baby-u4996-i4873,4996,4873,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.428571429,-0.396591768,0.285714286,2,18,1,0.857142857,image,21,,A_or_B_sensitivity
baby-u5020-i257,5020,257,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.421052632,-0.45866844,0.211750306,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5115-i1684,5115,1684,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.537366548,-0.490962554,0.123650401,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5117-i5336,5117,5336,text,A,text,unstable,B,text,text,A,text,unstable,text,0.440559441,0.494593446,0.230620443,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u5243-i2764,5243,2764,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.416666667,-0.453155907,0.271645022,0,20,1,0.952380952,image,21,,A_or_B_sensitivity
baby-u5298-i4964,5298,4964,unstable,B,text,text,A,text,text,A,text,unstable,text,0.58974359,0.543242793,0.206526138,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u5351-i3897,5351,3897,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.517241379,0.436661038,0.246653144,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u5428-i1063,5428,1063,unstable,B,text,text,A,text,text,A,text,unstable,text,0.454545455,0.482342183,0.223776224,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u5481-i1934,5481,1934,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.517241379,-0.538171134,0.183908046,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5513-i6476,5513,6476,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.744680851,-0.560498254,0.255319149,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5631-i1022,5631,1022,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.444909344,-0.432038823,0.20573797,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5632-i4167,5632,4167,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.488888889,-0.525254188,0.322222222,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5650-i1522,5650,1522,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.492063492,0.487818517,0.206566645,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u5656-i1594,5656,1594,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.414141414,-0.400797188,0.226641414,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u5817-i4421,5817,4421,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.486419753,-0.429864623,0.21849828,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u5842-i320,5842,320,text,A,text,text,A,text,unstable,B,text,unstable,text,0.324863884,0.443522252,0.282610363,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u5887-i3163,5887,3163,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.43030303,0.452200383,0.272408293,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u5890-i6555,5890,6555,unstable,B,text,text,A,text,text,A,text,unstable,text,0.777777778,0.646961504,0.222222222,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6006-i330,6006,330,text,A,text,text,A,text,unstable,B,text,unstable,text,0.652173913,0.592682888,0.197628458,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6067-i5704,6067,5704,text,A,text,unstable,B,text,text,A,text,unstable,text,0.6,0.611111111,0.4,20,0,1,0.952380952,text,21,,A_or_B_sensitivity
baby-u6093-i695,6093,695,unstable,B,text,text,A,text,text,A,text,unstable,text,0.546334716,0.496792794,0.0934594516,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6123-i1197,6123,1197,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.529411765,0.46729721,0.174291939,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u6126-i905,6126,905,text,A,text,text,A,text,unstable,B,text,unstable,text,0.555555556,0.513151925,0.209150327,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6131-i2031,6131,2031,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.5,-0.566380911,0.166666667,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u6151-i5769,6151,5769,text,A,text,unstable,B,text,text,A,text,unstable,text,0.709677419,0.583142348,0.167578898,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6174-i5740,6174,5740,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.470588235,-0.438813535,0.175245098,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u6185-i3930,6185,3930,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.483443709,-0.47783252,0.167057964,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u6378-i3691,6378,3691,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.479768786,0.412691772,0.258924681,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u6390-i6578,6390,6578,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.413793103,-0.38282097,0.203228173,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u6400-i3875,6400,3875,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.49382716,-0.415826044,0.187991021,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u6502-i1439,6502,1439,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.769230769,0.678656269,0.152209493,19,1,1,0.904761905,text,21,,A_or_B_sensitivity
baby-u6506-i3951,6506,3951,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.463414634,-0.437256755,0.120822042,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u6558-i4624,6558,4624,unstable,B,text,text,A,text,text,A,text,unstable,text,0.647058824,0.60707112,0.226006192,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6587-i594,6587,594,unstable,B,text,unstable,B,text,text,A,text,unstable,text,0.44,0.446039391,0.19902439,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u6620-i1478,6620,1478,unstable,B,text,text,A,text,text,A,text,unstable,text,0.725405405,0.662005972,0.182789372,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6715-i4299,6715,4299,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.40052356,-0.347797896,0.210650142,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u6742-i4576,6742,4576,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.586885246,-0.502391189,0.218464193,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u6763-i5055,6763,5055,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.358974359,-0.312104078,0.135278515,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u6855-i712,6855,712,text,A,text,unstable,B,text,text,A,text,unstable,text,0.743772242,0.571394356,0.21172096,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u6898-i409,6898,409,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.574112735,0.515215564,0.167862735,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u6988-i990,6988,990,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.421052632,0.441766982,0.334845735,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u6998-i5212,6998,5212,unstable,B,text,unstable,B,text,text,A,text,unstable,text,0.529780564,0.48161042,0.213991091,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u7024-i5424,7024,5424,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.606299213,-0.517582932,0.18093483,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u7040-i4688,7040,4688,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.514754098,0.409662029,0.226912568,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u7056-i3714,7056,3714,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.588235294,-0.580608342,0.186764706,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u7070-i1135,7070,1135,unstable,B,text,unstable,B,text,text,A,text,unstable,text,0.661870504,0.539380324,0.158324404,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u7123-i431,7123,431,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.653429603,-0.432982917,0.102409195,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u7309-i6765,7309,6765,text,A,text,text,A,text,unstable,B,text,unstable,text,0.781716418,0.68640579,0.135584997,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u7333-i536,7333,536,unstable,B,text,text,A,text,text,A,text,unstable,text,0.457627119,0.479823665,0.163732105,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u7347-i2663,7347,2663,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.315315315,0.318127402,0.254090826,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u7522-i6964,7522,6964,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.217391304,-0.146075587,0.0745341615,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u7554-i6389,7554,6389,text,A,text,unstable,B,text,text,A,text,unstable,text,0.64028777,0.582057199,0.139123995,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u7646-i2547,7646,2547,unstable,B,text,text,A,text,text,A,text,unstable,text,0.586206897,0.562884472,0.181951577,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u7670-i3001,7670,3001,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.407407407,-0.359136108,0.178391409,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u7738-i2321,7738,2321,unstable,B,text,text,A,text,text,A,text,unstable,text,0.571428571,0.528022701,0.228571429,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u7752-i622,7752,622,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.366181411,-0.321285274,0.212863333,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u7767-i1308,7767,1308,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.382198953,-0.448814556,0.221279413,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u7822-i1050,7822,1050,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.393939394,0.450877162,0.359456635,19,1,1,0.904761905,text,21,,A_or_B_sensitivity
baby-u7867-i904,7867,904,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.489230769,0.432208326,0.155064533,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u8062-i2697,8062,2697,unstable,B,text,unstable,B,text,text,A,text,unstable,text,0.59223301,0.478154443,0.191550774,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u8070-i2027,8070,2027,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.485319516,-0.488785804,0.210708117,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u8081-i566,8081,566,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.503448276,-0.493221099,0.185992718,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u8185-i2350,8185,2350,unstable,B,text,text,A,text,text,A,text,unstable,text,0.387640449,0.388169666,0.177114134,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u8211-i1180,8211,1180,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.426966292,-0.442001053,0.150113039,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u8214-i4380,8214,4380,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.590909091,-0.578022384,0.146464646,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u8277-i4420,8277,4420,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.317829457,-0.37398207,0.288231149,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u8365-i3571,8365,3571,text,A,text,text,A,text,unstable,B,text,unstable,text,0.75708502,0.617453478,0.0704490755,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u8382-i5405,8382,5405,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.518987342,-0.515923355,0.179125866,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u8409-i744,8409,744,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.642276423,-0.598178408,0.173249874,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u8473-i2907,8473,2907,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.378640777,-0.362323051,0.178640777,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u8489-i3418,8489,3418,unstable,B,text,unstable,B,text,text,A,text,unstable,text,0.551515152,0.467037157,0.273579906,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u8543-i1141,8543,1141,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.333333333,-0.342269017,0.166666667,2,18,1,0.857142857,image,21,,A_or_B_sensitivity
baby-u8596-i5652,8596,5652,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.470198675,0.41354863,0.152442834,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u8654-i6134,8654,6134,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.454545455,-0.419836037,0.21987315,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u8689-i1384,8689,1384,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.36159601,-0.38247,0.260876586,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u8762-i6607,8762,6607,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.568438003,0.532532003,0.275717841,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u8842-i5978,8842,5978,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.571428571,-0.504672119,0.287726358,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u8865-i556,8865,556,text,A,text,unstable,B,text,text,A,text,unstable,text,0.605633803,0.569953058,0.138350798,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u8945-i3813,8945,3813,text,A,text,text,A,text,unstable,B,text,unstable,text,0.72392638,0.610019849,0.183907721,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u8995-i1307,8995,1307,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.592920354,-0.543612798,0.213531259,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9003-i3385,9003,3385,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.317241379,-0.273997817,0.224927295,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u9011-i1445,9011,1445,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.25388601,0.306136159,0.196316714,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u9027-i3385,9027,3385,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.5951417,-0.516831662,0.209878543,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9055-i726,9055,726,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.613207547,-0.518385007,0.19419986,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u9096-i5756,9096,5756,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.488372093,-0.427125998,0.240794574,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9129-i3737,9129,3737,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.224137931,-0.196482771,0.145636989,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u9141-i2566,9141,2566,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.571428571,-0.476105753,0.242524917,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u9149-i6453,9149,6453,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.313672922,-0.313696891,0.186912359,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u9186-i725,9186,725,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.456647399,-0.465478814,0.229250139,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9297-i3353,9297,3353,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.538461538,0.414257747,0.317670537,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u9347-i3850,9347,3850,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.272727273,-0.313819818,0.181818182,2,18,1,0.857142857,image,21,,A_or_B_sensitivity
baby-u9371-i775,9371,775,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.411067194,-0.42792866,0.138351411,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9438-i2509,9438,2509,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.276315789,-0.272556786,0.142370835,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9469-i1777,9469,1777,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.70212766,-0.633640307,0.132458807,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9473-i796,9473,796,unstable,B,text,unstable,B,text,text,A,text,unstable,text,0.666666667,0.596952518,0.333333333,19,1,1,0.904761905,text,21,,A_or_B_sensitivity
baby-u9507-i608,9507,608,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.602836879,-0.547315427,0.200239477,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u9592-i1860,9592,1860,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.628865979,-0.636863576,0.223460574,0,20,1,0.952380952,image,21,,A_or_B_sensitivity
baby-u9719-i3427,9719,3427,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.485380117,-0.469871291,0.16374269,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9829-i4940,9829,4940,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.619047619,-0.551356797,0.152380952,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u9856-i2231,9856,2231,text,A,text,unstable,B,text,text,A,text,unstable,text,0.632653061,0.531705988,0.238314681,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u9929-i639,9929,639,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.62962963,-0.540439058,0.097714736,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u9936-i3970,9936,3970,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.355932203,0.329281022,0.263115416,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u9946-i1005,9946,1005,text,A,text,text,A,text,unstable,B,text,unstable,text,0.806451613,0.623347285,0.193548387,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u10002-i3123,10002,3123,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.512643678,-0.469951124,0.127349561,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u10004-i3179,10004,3179,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.428571429,-0.363192411,0.178571429,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u10036-i646,10036,646,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.446808511,-0.425871605,0.166094715,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u10084-i6054,10084,6054,unstable,B,text,text,A,text,text,A,text,unstable,text,0.563689605,0.570077605,0.248328885,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u10121-i2071,10121,2071,text,A,text,unstable,B,text,text,A,text,unstable,text,0.591836735,0.558325231,0.200532387,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u10149-i2093,10149,2093,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.495583906,-0.514222242,0.265629292,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u10293-i673,10293,673,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.354466859,0.375423425,0.121874266,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u10294-i3045,10294,3045,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.681415929,-0.570894861,0.235250737,2,18,1,0.857142857,image,21,,A_or_B_sensitivity
baby-u10312-i6542,10312,6542,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.555555556,-0.532350891,0.19201726,1,19,1,0.904761905,image,21,,A_or_B_sensitivity
baby-u10388-i6342,10388,6342,text,A,text,text,A,text,unstable,B,text,unstable,text,0.780821918,0.725580884,0.124256261,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u10401-i2625,10401,2625,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.527777778,0.349354521,0.287082989,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u10500-i2133,10500,2133,text,A,text,unstable,B,text,unstable,B,text,unstable,text,0.738219895,0.561828861,0.21995501,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u10557-i4321,10557,4321,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.522807018,-0.476412837,0.241105293,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u10560-i2037,10560,2037,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.452513966,-0.370646526,0.174535627,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u10565-i2459,10565,2459,image,A,image,image,A,image,unstable,B,image,unstable,image,-0.733491969,-0.643553086,0.158399923,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u10592-i4873,10592,4873,unstable,B,image,image,A,image,image,A,image,unstable,image,-0.297297297,-0.276752183,0.0972972973,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u10619-i2764,10619,2764,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.333333333,-0.310467178,0.205128205,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u10769-i3585,10769,3585,text,A,text,text,A,text,unstable,B,text,unstable,text,0.550111359,0.500376015,0.236501891,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u10923-i1998,10923,1998,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.643312102,-0.51702105,0.193119125,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u10954-i4444,10954,4444,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.493403694,-0.452358077,0.21743968,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u10964-i3559,10964,3559,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.510638298,-0.464041222,0.394483425,3,18,0,0.857142857,image,21,,A_or_B_sensitivity
baby-u10982-i741,10982,741,unstable,B,text,text,A,text,text,A,text,unstable,text,0.603010348,0.512560207,0.141577841,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
baby-u10983-i3399,10983,3399,unstable,B,image,unstable,B,image,image,A,image,unstable,image,-0.333333333,-0.371790181,0.198717949,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u11002-i3045,11002,3045,unstable,B,image,unstable,B,image,unstable,B,image,unstable,image,-0.617647059,-0.48587936,0.289179906,2,18,1,0.857142857,image,21,,A_or_B_sensitivity
baby-u11050-i5254,11050,5254,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.535714286,-0.501325234,0.167989418,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u11127-i3806,11127,3806,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.597430407,0.419040611,0.158537763,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u11157-i3285,11157,3285,image,A,image,unstable,B,image,unstable,B,image,unstable,image,-0.406060606,-0.408270454,0.177489177,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u11181-i756,11181,756,unstable,B,text,text,A,text,unstable,B,text,unstable,text,0.739130435,0.519881204,0.220392762,19,2,0,0.904761905,text,21,,A_or_B_sensitivity
baby-u11201-i3993,11201,3993,unstable,B,image,image,A,image,unstable,B,image,unstable,image,-0.327327327,-0.396750544,0.272672673,2,19,0,0.904761905,image,21,,A_or_B_sensitivity
baby-u11220-i5901,11220,5901,unstable,B,text,unstable,B,text,unstable,B,text,unstable,text,0.418079096,0.293765532,0.269420904,18,3,0,0.857142857,text,21,,A_or_B_sensitivity
baby-u11385-i2234,11385,2234,image,A,image,unstable,B,image,image,A,image,unstable,image,-0.666666667,-0.560934278,0.170068027,1,20,0,0.952380952,image,21,,A_or_B_sensitivity
baby-u11435-i1575,11435,1575,text,A,text,text,A,text,unstable,B,text,unstable,text,0.50524109,0.519594354,0.219434235,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
